Gene_Symbol	type	file	classification
GLI4	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
GLIPR1	TumorSuppressorGene	TumorSuppressorGene.txt, OncoKBv20240704	NA
GLIS1	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
GLIS2	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
GLIS3	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
GLMP	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
GLS2	TumorSuppressorGene	TumorSuppressorGene.txt, OncoKBv20240704	NA
GLTSCR1	TumorSuppressorGene	TumorSuppressorGene.txt, OncoKBv20240704	NA
GLTSCR2	TumorSuppressorGene	TumorSuppressorGene.txt, OncoKBv20240704	NA
GLYR1	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
GMEB1	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
GMEB2	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
GMPS	CosmicCensus	Census_allTue Sep 17 18_59_30 2019.tsv, OncoKBv20240704	NA
GNA11	CosmicCensus, Oncogene	Census_allTue Sep 17 18_59_30 2019.tsv, OncoKBv20240704	Oncogene
GNA12	Oncogene	OncoKBv20240704	Oncogene
GNA13	Oncogene, TumorSuppressorGene	OncoKBv20240704	Oncogene, TumorSuppressorGene
GNAQ	CosmicCensus, Oncogene	Census_allTue Sep 17 18_59_30 2019.tsv, OncoKBv20240704	Oncogene
GNAS	CosmicCensus, Oncogene	Census_allTue Sep 17 18_59_30 2019.tsv, OncoKBv20240704	Oncogene
GNAT1	TumorSuppressorGene	TumorSuppressorGene.txt, OncoKBv20240704	NA
GNB1	Oncogene	OncoKBv20240704	Oncogene
GNB2L1	TumorSuppressorGene	TumorSuppressorGene.txt, OncoKBv20240704	NA
GNMT	TumorSuppressorGene	TumorSuppressorGene.txt, OncoKBv20240704	NA
GOLGA5	CosmicCensus	Census_allTue Sep 17 18_59_30 2019.tsv, OncoKBv20240704	NA
GOPC	CosmicCensus	Census_allTue Sep 17 18_59_30 2019.tsv, OncoKBv20240704	NA
GORAB	TumorSuppressorGene	TumorSuppressorGene.txt, OncoKBv20240704	NA
GPBP1	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
GPBP1L1	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
GPC3	TumorSuppressorGene, CosmicCensus, Oncogene	TumorSuppressorGene.txt, Census_allTue Sep 17 18_59_30 2019.tsv, OncoKBv20240704	Oncogene
GPC5	TumorSuppressorGene, CosmicCensus	TumorSuppressorGene.txt, Census_allTue Sep 17 18_59_30 2019.tsv, OncoKBv20240704	NA
GPHN	CosmicCensus	Census_allTue Sep 17 18_59_30 2019.tsv, OncoKBv20240704	NA
GPRC5A	TumorSuppressorGene	TumorSuppressorGene.txt, OncoKBv20240704	NA
GPRK4	Kinase	Kincat_Hsap.08.02.txt, OncoKBv20240704	NA
GPRK5	Kinase	Kincat_Hsap.08.02.txt, OncoKBv20240704	NA
GPRK6	Kinase	Kincat_Hsap.08.02.txt, OncoKBv20240704	NA
GPRK6ps	Kinase	Kincat_Hsap.08.02.txt, OncoKBv20240704	NA
GPRK7	Kinase	Kincat_Hsap.08.02.txt, OncoKBv20240704	NA
GPS2	TumorSuppressorGene	OncoKBv20240704	TumorSuppressorGene
GPX3	TumorSuppressorGene	TumorSuppressorGene.txt, OncoKBv20240704	NA
GRB7	Oncogene	OncoKBv20240704	Oncogene
GREM1	TumorSuppressorGene, Oncogene	TumorSuppressorGene.txt, OncoKBv20240704	Oncogene
GRHL1	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
GRHL2	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
GRHL3	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
GRIN2A	TumorSuppressorGene, CosmicCensus	TumorSuppressorGene.txt, Census_allTue Sep 17 18_59_30 2019.tsv, OncoKBv20240704	TumorSuppressorGene
GRK1	Kinase	Kincat_Hsap.08.02.txt, OncoKBv20240704	NA
GRK1	Kinase	PfamKinase, OncoKBv20240704	NA
GRK2	Kinase	PfamKinase, OncoKBv20240704	NA
GRK3	Kinase	PfamKinase, OncoKBv20240704	NA
GRK4	Kinase	PfamKinase, OncoKBv20240704	NA
GRK5	Kinase	Kincat_Hsap.08.02.txt, OncoKBv20240704	NA
GRK5	Kinase	PfamKinase, OncoKBv20240704	NA
GRK6	Kinase	Kincat_Hsap.08.02.txt, OncoKBv20240704	NA
GRK6	Kinase	PfamKinase, OncoKBv20240704	NA
GRK7	Kinase	Kincat_Hsap.08.02.txt, OncoKBv20240704	NA
GRK7	Kinase	PfamKinase, OncoKBv20240704	NA
GRM3	CosmicCensus	Census_allTue Sep 17 18_59_30 2019.tsv, OncoKBv20240704	NA
GSC	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
GSC2	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
GSDME	TumorSuppressorGene	TumorSuppressorGene.txt, OncoKBv20240704	NA
GSK3A	Kinase	Kincat_Hsap.08.02.txt, PfamKinase, OncoKBv20240704	NA
GSK3B	Kinase, TumorSuppressorGene, Oncogene	Kincat_Hsap.08.02.txt, TumorSuppressorGene.txt, PfamKinase, OncoKBv20240704	Oncogene
GSN	TumorSuppressorGene	TumorSuppressorGene.txt, OncoKBv20240704	NA
GSTP1	TumorSuppressorGene	TumorSuppressorGene.txt, OncoKBv20240704	NA
GSTT1	TumorSuppressorGene	TumorSuppressorGene.txt, OncoKBv20240704	NA
GSX1	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
GSX2	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
GTF2B	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
GTF2I	TranscriptionFactor, Oncogene	addTF_JL.tsv, OncoKBv20240704	Oncogene
GTF2IRD1	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
GTF2IRD2	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
GTF2IRD2B	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
GTF3A	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
GTPBP4	TumorSuppressorGene	TumorSuppressorGene.txt, OncoKBv20240704	NA
GUCY2C	TumorSuppressorGene, Kinase	TumorSuppressorGene.txt, PfamKinase, OncoKBv20240704	NA
GUCY2D	Kinase	PfamKinase, OncoKBv20240704	NA
GUCY2F	Kinase	PfamKinase, OncoKBv20240704	NA
GZF1	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
H1-3	TumorSuppressorGene	OncoKBv20240704	TumorSuppressorGene
H1-4	Oncogene	OncoKBv20240704	Oncogene
H1-5	TumorSuppressorGene	OncoKBv20240704	TumorSuppressorGene
H11	Kinase	Kincat_Hsap.08.02.txt, OncoKBv20240704	NA
H19	TumorSuppressorGene	TumorSuppressorGene.txt, OncoKBv20240704	NA
H2AC17	Oncogene	OncoKBv20240704	Oncogene
H2AFX	TumorSuppressorGene	TumorSuppressorGene.txt, OncoKBv20240704	NA
H2AX	TumorSuppressorGene	TumorSuppressorGene.txt, OncoKBv20240704	NA
H3-3A	CosmicCensus, Oncogene	Census_allTue Sep 17 18_59_30 2019.tsv, OncoKBv20240704	Oncogene
H3-3B	CosmicCensus	Census_allTue Sep 17 18_59_30 2019.tsv, OncoKBv20240704	NA
H3C2	CosmicCensus	Census_allTue Sep 17 18_59_30 2019.tsv, OncoKBv20240704	NA
H3F3A	CosmicCensus	Census_allTue Sep 17 18_59_30 2019.tsv, OncoKBv20240704	NA
H3F3B	CosmicCensus	Census_allTue Sep 17 18_59_30 2019.tsv, OncoKBv20240704	NA
H4C9	CosmicCensus	Census_allTue Sep 17 18_59_30 2019.tsv, OncoKBv20240704	NA
HACD4	TumorSuppressorGene	TumorSuppressorGene.txt, OncoKBv20240704	NA
HACE1	TumorSuppressorGene	TumorSuppressorGene.txt, OncoKBv20240704	NA
HAND1	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
HAND2	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
HBP1	TumorSuppressorGene, TranscriptionFactor	TumorSuppressorGene.txt, addTF_JL.tsv, OncoKBv20240704	NA
HCAR2	TumorSuppressorGene	TumorSuppressorGene.txt, OncoKBv20240704	NA
HCK	Kinase	Kincat_Hsap.08.02.txt, PfamKinase, OncoKBv20240704	NA
HDAC1	TumorSuppressorGene, Oncogene	TumorSuppressorGene.txt, OncoKBv20240704	Oncogene
HDAC2	Oncogene	OncoKBv20240704	Oncogene
HDAC3	TumorSuppressorGene	TumorSuppressorGene.txt, OncoKBv20240704	NA
HDAC4	Oncogene, TumorSuppressorGene	OncoKBv20240704	Oncogene, TumorSuppressorGene
HDAC7	Oncogene	OncoKBv20240704	Oncogene
HDX	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
HECA	TumorSuppressorGene	TumorSuppressorGene.txt, OncoKBv20240704	NA
HELT	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
HEPACAM	TumorSuppressorGene	TumorSuppressorGene.txt, OncoKBv20240704	NA
HERPUD1	CosmicCensus	Census_allTue Sep 17 18_59_30 2019.tsv, OncoKBv20240704	NA
HES1	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
HES2	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
HES3	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
HES4	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
HES5	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
HES6	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
HES7	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
HESX1	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
HEY1	CosmicCensus, TranscriptionFactor	Census_allTue Sep 17 18_59_30 2019.tsv, addTF_JL.tsv, OncoKBv20240704	NA
HEY2	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
HEYL	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
HFE	Oncogene	OncoKBv20240704	Oncogene
HGF	Oncogene	OncoKBv20240704	Oncogene
HGK	Kinase	Kincat_Hsap.08.02.txt, OncoKBv20240704	NA
HH498	Kinase	Kincat_Hsap.08.02.txt, OncoKBv20240704	NA
HHEX	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
HIC1	TumorSuppressorGene, TranscriptionFactor	TumorSuppressorGene.txt, addTF_JL.tsv, OncoKBv20240704	NA
HIC2	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
HIF1A	TumorSuppressorGene, CosmicCensus, TranscriptionFactor, Oncogene	TumorSuppressorGene.txt, Census_allTue Sep 17 18_59_30 2019.tsv, addTF_JL.tsv, OncoKBv20240704	Oncogene
HIF3A	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
HINFP	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
HINT1	TumorSuppressorGene	TumorSuppressorGene.txt, OncoKBv20240704	NA
HIP1	CosmicCensus	Census_allTue Sep 17 18_59_30 2019.tsv, OncoKBv20240704	NA
HIPK1	Kinase	Kincat_Hsap.08.02.txt, PfamKinase, OncoKBv20240704	NA
HIPK2	Kinase, TumorSuppressorGene	Kincat_Hsap.08.02.txt, TumorSuppressorGene.txt, PfamKinase, OncoKBv20240704	NA
HIPK3	Kinase	Kincat_Hsap.08.02.txt, PfamKinase, OncoKBv20240704	NA
HIPK4	Kinase	Kincat_Hsap.08.02.txt, PfamKinase, OncoKBv20240704	NA
HIRA	TumorSuppressorGene	TumorSuppressorGene.txt, OncoKBv20240704	TumorSuppressorGene
HIST1H3B	CosmicCensus	Census_allTue Sep 17 18_59_30 2019.tsv, OncoKBv20240704	NA
HIST1H4I	CosmicCensus	Census_allTue Sep 17 18_59_30 2019.tsv, OncoKBv20240704	NA
HIVEP1	TumorSuppressorGene, TranscriptionFactor	TumorSuppressorGene.txt, addTF_JL.tsv, OncoKBv20240704	NA
HIVEP2	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
HIVEP3	TumorSuppressorGene, TranscriptionFactor	TumorSuppressorGene.txt, addTF_JL.tsv, OncoKBv20240704	NA
HK1	Kinase	PfamKinase, OncoKBv20240704	NA
HK2	Kinase	PfamKinase, OncoKBv20240704	NA
HK3	Kinase	PfamKinase, OncoKBv20240704	NA
HKDC1	Kinase	PfamKinase, OncoKBv20240704	NA
HKR1	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
HLA-A	CosmicCensus, TumorSuppressorGene	Census_allTue Sep 17 18_59_30 2019.tsv, OncoKBv20240704	TumorSuppressorGene
HLA-B	TumorSuppressorGene	OncoKBv20240704	TumorSuppressorGene
HLA-C	TumorSuppressorGene	OncoKBv20240704	TumorSuppressorGene
HLF	CosmicCensus, TranscriptionFactor	Census_allTue Sep 17 18_59_30 2019.tsv, addTF_JL.tsv, OncoKBv20240704	NA
HLTF	TumorSuppressorGene	TumorSuppressorGene.txt, OncoKBv20240704	NA
HLX	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
HMBOX1	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
HMG20A	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
HMG20B	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
HMGA1	CosmicCensus, TranscriptionFactor, Oncogene	Census_allTue Sep 17 18_59_30 2019.tsv, addTF_JL.tsv, OncoKBv20240704	Oncogene
HMGA2	CosmicCensus, TranscriptionFactor, Oncogene	Census_allTue Sep 17 18_59_30 2019.tsv, addTF_JL.tsv, OncoKBv20240704	Oncogene
HMGN2P46	CosmicCensus	Census_allTue Sep 17 18_59_30 2019.tsv, OncoKBv20240704	NA
HMGN3	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
HMX1	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
HMX2	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
HMX3	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
HNF1A	CosmicCensus, TranscriptionFactor, TumorSuppressorGene	Census_allTue Sep 17 18_59_30 2019.tsv, addTF_JL.tsv, OncoKBv20240704	TumorSuppressorGene
HNF1B	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
HNF4A	TumorSuppressorGene, TranscriptionFactor	TumorSuppressorGene.txt, addTF_JL.tsv, OncoKBv20240704	NA
HNF4G	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
HNRNPA2B1	CosmicCensus	Census_allTue Sep 17 18_59_30 2019.tsv, OncoKBv20240704	NA
HOMER2	TumorSuppressorGene	TumorSuppressorGene.txt, OncoKBv20240704	NA
HOMEZ	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
HOOK3	CosmicCensus	Census_allTue Sep 17 18_59_30 2019.tsv, OncoKBv20240704	NA
HOPX	TumorSuppressorGene	TumorSuppressorGene.txt, OncoKBv20240704	NA
HOTS	TumorSuppressorGene	TumorSuppressorGene.txt, OncoKBv20240704	NA
HOXA1	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
HOXA10	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
HOXA11	CosmicCensus, TranscriptionFactor, TumorSuppressorGene	Census_allTue Sep 17 18_59_30 2019.tsv, addTF_JL.tsv, OncoKBv20240704	TumorSuppressorGene
HOXA13	CosmicCensus, TranscriptionFactor	Census_allTue Sep 17 18_59_30 2019.tsv, addTF_JL.tsv, OncoKBv20240704	NA
HOXA2	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
HOXA3	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
HOXA4	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
HOXA5	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
HOXA6	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
HOXA7	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
HOXA9	CosmicCensus, TranscriptionFactor	Census_allTue Sep 17 18_59_30 2019.tsv, addTF_JL.tsv, OncoKBv20240704	NA
HOXB1	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
HOXB13	TumorSuppressorGene, TranscriptionFactor, Oncogene	TumorSuppressorGene.txt, addTF_JL.tsv, OncoKBv20240704	Oncogene, TumorSuppressorGene
HOXB2	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
HOXB3	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
HOXB4	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
HOXB5	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
HOXB6	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
HOXB7	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
HOXB8	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
HOXB9	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
HOXC10	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
HOXC11	CosmicCensus, TranscriptionFactor	Census_allTue Sep 17 18_59_30 2019.tsv, addTF_JL.tsv, OncoKBv20240704	NA
HOXC12	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
HOXC13	CosmicCensus, TranscriptionFactor	Census_allTue Sep 17 18_59_30 2019.tsv, addTF_JL.tsv, OncoKBv20240704	NA
HOXC4	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
HOXC5	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
HOXC6	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
HOXC8	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
HOXC9	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
HOXD1	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
HOXD10	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
HOXD11	CosmicCensus, TranscriptionFactor	Census_allTue Sep 17 18_59_30 2019.tsv, addTF_JL.tsv, OncoKBv20240704	NA
HOXD12	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
HOXD13	CosmicCensus, TranscriptionFactor	Census_allTue Sep 17 18_59_30 2019.tsv, addTF_JL.tsv, OncoKBv20240704	NA
HOXD3	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
HOXD4	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
HOXD8	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
HOXD9	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
HPGD	TumorSuppressorGene	TumorSuppressorGene.txt, OncoKBv20240704	NA
HPK1	Kinase	Kincat_Hsap.08.02.txt, OncoKBv20240704	NA
HRAS	CosmicCensus, Oncogene	Census_allTue Sep 17 18_59_30 2019.tsv, OncoKBv20240704	Oncogene
HRASLS2	TumorSuppressorGene	TumorSuppressorGene.txt, OncoKBv20240704	NA
HRG	TumorSuppressorGene	TumorSuppressorGene.txt, OncoKBv20240704	NA
HRI	Kinase	Kincat_Hsap.08.02.txt, OncoKBv20240704	NA
HRIps	Kinase	Kincat_Hsap.08.02.txt, OncoKBv20240704	NA
HSD17B2	TumorSuppressorGene	OncoKBv20240704	TumorSuppressorGene
HSD3B1	Oncogene	OncoKBv20240704	Oncogene
HSER	Kinase	Kincat_Hsap.08.02.txt, OncoKBv20240704	NA
HSF1	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
HSF2	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
HSF4	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
HSF5	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
HSFX1	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
HSFX2	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
HSFY1	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
HSFY2	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
HSP90AA1	CosmicCensus, Oncogene	Census_allTue Sep 17 18_59_30 2019.tsv, OncoKBv20240704	Oncogene
HSP90AB1	CosmicCensus	Census_allTue Sep 17 18_59_30 2019.tsv, OncoKBv20240704	NA
HSP90B1	TumorSuppressorGene	TumorSuppressorGene.txt, OncoKBv20240704	NA
HSPB7	TumorSuppressorGene	TumorSuppressorGene.txt, OncoKBv20240704	NA
HSPD1	TumorSuppressorGene	TumorSuppressorGene.txt, OncoKBv20240704	NA
HTATIP2	TumorSuppressorGene	TumorSuppressorGene.txt, OncoKBv20240704	TumorSuppressorGene
HTRA1	TumorSuppressorGene	TumorSuppressorGene.txt, OncoKBv20240704	NA
HTRA2	TumorSuppressorGene	TumorSuppressorGene.txt, OncoKBv20240704	NA
HTRA3	TumorSuppressorGene	TumorSuppressorGene.txt, OncoKBv20240704	NA
HUNK	Kinase	Kincat_Hsap.08.02.txt, PfamKinase, OncoKBv20240704	NA
Haspin	Kinase	Kincat_Hsap.08.02.txt, OncoKBv20240704	NA
ICK	Kinase	Kincat_Hsap.08.02.txt, PfamKinase, OncoKBv20240704	NA
ICOSLG	Oncogene	OncoKBv20240704	Oncogene
ID1	Oncogene	OncoKBv20240704	Oncogene
ID3	CosmicCensus, TumorSuppressorGene	Census_allTue Sep 17 18_59_30 2019.tsv, OncoKBv20240704	TumorSuppressorGene
ID4	TumorSuppressorGene	TumorSuppressorGene.txt, OncoKBv20240704	NA
IDH1	TumorSuppressorGene, CosmicCensus, Oncogene	TumorSuppressorGene.txt, Census_allTue Sep 17 18_59_30 2019.tsv, OncoKBv20240704	Oncogene
IDH2	CosmicCensus, Oncogene	Census_allTue Sep 17 18_59_30 2019.tsv, OncoKBv20240704	Oncogene
IER3	TumorSuppressorGene	TumorSuppressorGene.txt, OncoKBv20240704	NA
IFI16	TumorSuppressorGene	TumorSuppressorGene.txt, OncoKBv20240704	NA
IFNGR1	TumorSuppressorGene	OncoKBv20240704	TumorSuppressorGene
IFT88	TumorSuppressorGene	TumorSuppressorGene.txt, OncoKBv20240704	NA
IGF1	TumorSuppressorGene, Oncogene	TumorSuppressorGene.txt, OncoKBv20240704	Oncogene
IGF1R	Kinase, Oncogene	Kincat_Hsap.08.02.txt, PfamKinase, OncoKBv20240704	Oncogene
IGF2	Oncogene	OncoKBv20240704	Oncogene
IGF2BP2	CosmicCensus	Census_allTue Sep 17 18_59_30 2019.tsv, OncoKBv20240704	NA
IGF2R	TumorSuppressorGene	TumorSuppressorGene.txt, OncoKBv20240704	NA
IGFALS	TumorSuppressorGene	TumorSuppressorGene.txt, OncoKBv20240704	NA
IGFBP3	TumorSuppressorGene	TumorSuppressorGene.txt, OncoKBv20240704	NA
IGFBP4	TumorSuppressorGene	TumorSuppressorGene.txt, OncoKBv20240704	NA
IGFBP5	TumorSuppressorGene	TumorSuppressorGene.txt, OncoKBv20240704	NA
IGFBP7	TumorSuppressorGene	TumorSuppressorGene.txt, OncoKBv20240704	NA
IGFBPL1	TumorSuppressorGene	TumorSuppressorGene.txt, OncoKBv20240704	NA
IGH	CosmicCensus	Census_allTue Sep 17 18_59_30 2019.tsv, OncoKBv20240704	NA
IGH	Oncogene	addedToallOnco_Feb2017.tsv, OncoKBv20240704	NA
IGH-@	Oncogene	addedToallOnco_Feb2017.tsv, OncoKBv20240704	NA
IGH@	Oncogene	addedToallOnco_Feb2017.tsv, OncoKBv20240704	NA
IGK	CosmicCensus	Census_allTue Sep 17 18_59_30 2019.tsv, OncoKBv20240704	NA
IGL	CosmicCensus	Census_allTue Sep 17 18_59_30 2019.tsv, OncoKBv20240704	NA
IGL	Oncogene	addedToallOnco_Feb2017.tsv, OncoKBv20240704	NA
IGL-@	Oncogene	addedToallOnco_Feb2017.tsv, OncoKBv20240704	NA
IGL@	Oncogene	addedToallOnco_Feb2017.tsv, OncoKBv20240704	NA
IKBKB	CosmicCensus, Kinase	Census_allTue Sep 17 18_59_30 2019.tsv, PfamKinase, OncoKBv20240704	NA
IKBKE	Kinase, Oncogene	PfamKinase, OncoKBv20240704	Oncogene
IKKa	Kinase	Kincat_Hsap.08.02.txt, OncoKBv20240704	NA
IKKb	Kinase	Kincat_Hsap.08.02.txt, OncoKBv20240704	NA
IKKe	Kinase	Kincat_Hsap.08.02.txt, OncoKBv20240704	NA
IKZF1	TumorSuppressorGene, CosmicCensus, TranscriptionFactor	TumorSuppressorGene.txt, Census_allTue Sep 17 18_59_30 2019.tsv, addTF_JL.tsv, OncoKBv20240704	NA
IKZF2	TumorSuppressorGene, TranscriptionFactor	TumorSuppressorGene.txt, addTF_JL.tsv, OncoKBv20240704	NA
IKZF3	TumorSuppressorGene, TranscriptionFactor, Oncogene	TumorSuppressorGene.txt, addTF_JL.tsv, OncoKBv20240704	Oncogene, TumorSuppressorGene
IKZF4	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
IKZF5	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
IL17A	TumorSuppressorGene	TumorSuppressorGene.txt, OncoKBv20240704	NA
IL17RD	TumorSuppressorGene	TumorSuppressorGene.txt, OncoKBv20240704	NA
IL2	CosmicCensus	Census_allTue Sep 17 18_59_30 2019.tsv, OncoKBv20240704	NA
IL21R	CosmicCensus	Census_allTue Sep 17 18_59_30 2019.tsv, OncoKBv20240704	NA
IL24	TumorSuppressorGene	TumorSuppressorGene.txt, OncoKBv20240704	NA
IL3	Oncogene	OncoKBv20240704	Oncogene
IL6ST	CosmicCensus, Oncogene	Census_allTue Sep 17 18_59_30 2019.tsv, OncoKBv20240704	Oncogene
IL7R	CosmicCensus, Oncogene	Census_allTue Sep 17 18_59_30 2019.tsv, OncoKBv20240704	Oncogene
ILK	Kinase, TumorSuppressorGene	Kincat_Hsap.08.02.txt, TumorSuppressorGene.txt, PfamKinase, OncoKBv20240704	NA
ING1	TumorSuppressorGene	TumorSuppressorGene.txt, OncoKBv20240704	TumorSuppressorGene
ING2	TumorSuppressorGene	TumorSuppressorGene.txt, OncoKBv20240704	NA
ING3	TumorSuppressorGene	TumorSuppressorGene.txt, OncoKBv20240704	NA
ING4	TumorSuppressorGene	TumorSuppressorGene.txt, OncoKBv20240704	NA
ING5	TumorSuppressorGene	TumorSuppressorGene.txt, OncoKBv20240704	NA
INGX	TumorSuppressorGene	TumorSuppressorGene.txt, OncoKBv20240704	NA
INHA	TumorSuppressorGene	OncoKBv20240704	TumorSuppressorGene
INHBA	Oncogene, TumorSuppressorGene	OncoKBv20240704	Oncogene, TumorSuppressorGene
INPP4B	TumorSuppressorGene	TumorSuppressorGene.txt, OncoKBv20240704	TumorSuppressorGene
INPPL1	TumorSuppressorGene	OncoKBv20240704	TumorSuppressorGene
INSM1	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
INSM2	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
INSR	Kinase, Oncogene	Kincat_Hsap.08.02.txt, PfamKinase, OncoKBv20240704	Oncogene
INSRR	Kinase	PfamKinase, OncoKBv20240704	NA
INTS6	TumorSuppressorGene	TumorSuppressorGene.txt, OncoKBv20240704	TumorSuppressorGene
IQGAP1	Oncogene	OncoKBv20240704	Oncogene
